96 ,0 ,0 ,0 ,0 ,0 ,0 
0 ,96 ,0 ,0 ,0 ,0 ,0 
0 ,0 ,101 ,0 ,0 ,0 ,0 
0 ,0 ,1 ,100 ,0 ,0 ,0 
0 ,0 ,0 ,0 ,102 ,0 ,0 
0 ,0 ,0 ,0 ,0 ,100 ,0 
0 ,0 ,0 ,0 ,0 ,0 ,104 
